id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,tv_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
54856,Horimiya: Piece,2023-07-01,2023-09-23,"As the graduation ceremony at Katagiri High School comes to an end, Kyouko Hori, her boyfriend Izumi Miyamura, and their friends begin to look back on their time as students. The moments they shared together may be fleeting, but each one is a colorful piece of their precious memories.

[Written by MAL Rewrite]",8.16,446,681,365204,158608,white,tv,finished_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",13,manga,1420,pg_13,"[{'id': 1835, 'name': 'CloverWorks'}]",272,saturday,23:30,2023.0,summer,52436,193743,11340,10232,97311,365062.0,0.9409,0.0591
50709,Lycoris Recoil,2022-07-02,2022-09-24,"The number of terrorist acts in Japan has never been lower, thanks to the efforts of a syndicate called Direct Attack (DA). The organization raises orphaned girls as killers to carry out assassinations under their ""Lycoris"" program. Takina Inoue is an exceptional Lycoris with a strong sense of purpose and a penchant for perfection. Unfortunately, a hostage situation tests her patience, and the resulting act of insubordination leads to her transfer out of DA. Not thrilled about losing the only place she belonged to, she reluctantly arrives at her new base of operations—LycoReco, a cafe in disguise.

Takina's new partner, however, turns out to be quite different from what she imagined. Despite being the famed Lycoris prodigy, Chisato Nishikigi appears almost unconcerned with her duties. She drags Takina along on all kinds of odd jobs under the simple explanation of helping people in need. Takina is even more puzzled when Chisato takes down a group of armed assailants without killing any of them. Feeling like a fish out of water, Takina itches to get reinstated into DA—but Chisato is determined to prove to her that there is more to a life than just taking them.

[Written by MAL Rewrite]
",8.16,448,437,530220,257065,gray,tv,finished_airing,"[{'id': 1, 'name': 'Action'}]",13,original,1442,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",273,saturday,23:30,2022.0,summer,63993,301207,15265,15376,134299,530140.0,0.9422,0.0578
853,Ouran Koukou Host Club,2006-04-05,2006-09-27,"Haruhi Fujioka is a studious girl who has recently enrolled at the prestigious Ouran Academy. One day, while looking for a quiet and peaceful place to study, she stumbles across a seemingly unused music room. Upon entering, Haruhi is welcomed by the members of the well-known Host Club: a club in which attractive boys amuse girls from across the entire school. However, when Tamaki Suou—the founder and president of the club—startles the bright scholarship student, she accidentally breaks an expensive vase.

With repayment looking difficult for Haruhi, the Host Club members come up with the perfect solution to the girl's problem: work for the club and ultimately become a Host herself! Mistaken for a boy by her peers, Haruhi has to entertain various female students while coping with her fellow Hosts' extravagant personalities.

[Written by MAL Rewrite]
",8.16,450,132,1155483,695829,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 81, 'name': 'Crossdressing'}, {'id': 73, 'name': 'Reverse Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",26,manga,1401,pg_13,"[{'id': 4, 'name': 'Bones'}]",274,wednesday,00:50,2006.0,spring,56498,875282,37439,35754,150477,1155450.0,0.9367,0.0633
48736,Sono Bisque Doll wa Koi wo Suru,2022-01-09,2022-03-27,"High school student Wakana Gojou spends his days perfecting the art of making hina dolls, hoping to eventually reach his grandfather's level of expertise. While his fellow teenagers busy themselves with pop culture, Gojou finds bliss in sewing clothes for his dolls. Nonetheless, he goes to great lengths to keep his unique hobby a secret, as he believes that he would be ridiculed were it revealed. 

Enter Marin Kitagawa, an extraordinarily pretty girl whose confidence and poise are in stark contrast to Gojou's meekness. It would defy common sense for the friendless Gojou to mix with the likes of Kitagawa, who is always surrounded by her peers. However, the unimaginable happens when Kitagawa discovers Gojou's prowess with a sewing machine and brightly confesses to him about her own hobby: cosplay. Because her sewing skills are pitiable, she decides to enlist his help.

As Gojou and Kitagawa work together on one cosplay outfit after another, they cannot help but grow close—even though their lives are worlds apart.

[Written by MAL Rewrite]
",8.16,451,137,1135762,687441,white,tv,finished_airing,"[{'id': 69, 'name': 'Otaku Culture'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",12,manga,1420,pg_13,"[{'id': 1835, 'name': 'CloverWorks'}]",275,sunday,00:00,2022.0,winter,110085,835661,17649,25742,146480,1135617.0,0.9618,0.0382
56738,Shinigami Bocchan to Kuro Maid 3rd Season,2024-04-07,2024-06-23,"Although everything the young duke touches perishes, his existence is far from lonely. His spirited siblings Viola and Walter, loyal butler Rob, and the eccentric witches Cuff and Zain are regularly livening up his secluded mansion. But it is the duke's flirty maid, Alice Lendrott, who fills him with the promise of a beautiful tomorrow and the determination to break this hellish spell cast upon him.

The identity of the witch who cursed the duke has been uncovered thanks to Zain's unique magic and the help of Daleth, the leader of the underworld. However, the villain is a notoriously fearsome and powerful witch, who, enraged by the duke and his companions' trip back in time, torments them even from the afterlife. Moreover, an unexpected loved one reappears, strengthening the duke and Alice's hope to break the curse and finally close the distance between them.

[Written by MAL Rewrite]",8.15,453,3088,55748,20333,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 74, 'name': 'Love Status Quo'}, {'id': 22, 'name': 'Romance'}, {'id': 82, 'name': 'Urban Fantasy'}]",12,web_manga,1420,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",276,sunday,22:00,2024.0,spring,5248,25740,1050,784,22898,55720.0,0.9671,0.0329
38481,Toaru Kagaku no Railgun T,2020-01-10,2020-09-25,"The Daihasei Festival has begun, and that of course means that Tokiwadai Middle School—a prestigious all-girls' middle school—is competing too. Despite the participation of the ""Ace of Tokiwadai,"" Mikoto Misaka, the other students who are participating are still putting their utmost effort into winning, no matter how impossible the feat may seem against her overwhelming might.

However, not all is fun and games. Due to the festival, Academy City opens to the outside world, and various factions have begun plotting ways to infiltrate the city. Misaka appears to be on their radar, and as the festival proceeds, people lurking from the shadows begin to emerge...

Toaru Kagaku no Railgun T brings back the Tokiwadai Ace and her friends as they dive deeper into the dark side of Academy City. From terrorist attacks to ruthless underground projects, anything is possible in this city.

[Written by MAL Rewrite]",8.15,455,1058,240478,97106,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",25,manga,1460,r,"[{'id': 7, 'name': 'J.C.Staff'}]",277,friday,22:00,2020.0,winter,23300,116074,7228,4250,89603,240455.0,0.9523,0.0477
48549,Dr. Stone: New World,2023-04-06,2023-06-15,"With the ambitious Ryuusui Nanami on board, Senkuu Ishigami and his team are almost ready to sail the seas and reach the other side of the world—where the bizarre green light that petrified humanity originated. Thanks to the revival of a skillful chef, enough food is being prepared for the entire crew, and the incredible reinvention of the GPS promises to ensure safety on the open sea.

Preparations for the upcoming journey progress swimmingly until Senkuu receives an eerie message from a mysterious source. More driven than ever, the scientist sets out to explore the new world and discover what it can offer for his scientific cause. Though the uncharted territories may hide unkind surprises, Senkuu, with a little help from science, is ready to take on any challenge.

[Written by MAL Rewrite]",8.15,457,468,505004,225608,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",11,manga,1440,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",278,thursday,22:30,2023.0,spring,48501,295308,8910,5946,146275,504940.0,0.9706,0.0294
3701,Kaiba,2008-04-11,2008-07-25,"In a world where memories exist in memory chips separate from the body, death of the body no longer means death of the soul. It is possible for memories to be viewed, altered, and transferred between bodies. These memory chips are used by the rich to obtain eternal lives in carefully selected bodies, while for the poor, selling their own bodies and conserving their souls in the chips often become the only way to earn a living. An electrolytic cloud in the sky serves as a barrier between the heavens of the fortunate and the underworld of the destitute, making this social division impregnable. 

One day, a man named Kaiba wakes up in an empty room with no memories, a mysterious hole in his chest, and a locket holding the picture of an unknown woman. After escaping an attack and stumbling upon a decrepit village of underworld residents, he begins his adventure across the different planets of this strange universe to find out more about his own identity and the woman he once knew.

Through a journey of self-discovery and acceptance, Kaiba weaves together tales of souls and spirits and explores the importance of memories.

[Written by MAL Rewrite]",8.14,462,1564,157245,46224,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 5, 'name': 'Avant Garde'}, {'id': 46, 'name': 'Award Winning'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",12,original,1440,r+,"[{'id': 11, 'name': 'Madhouse'}]",279,friday,00:00,2008.0,spring,7909,52635,5334,3858,87499,157235.0,0.9415,0.0585
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,2019-04-29,2019-08-12,"What was the tragedy that decided the fates of Char Aznable, the man later nicknamed the ""Red Comet"" as an ace pilot of the Zeon forces, and his sister Sayla Mass?

The two siblings' journeys, brought on by the sudden death of their father Zeon Zum Deikun who was a leader of the Spacenoids, are depicted in the four episodes of ""Chronicle of Char and Sayla.""

The Zabi family who seize control of Side 3 and lead the Principality of Zeon, the early days of many renowned Zeon ace pilots who later fight in the One Year War, the secrets of mobile suit development, conflicts with the Earth Federation Forces, and the road leading to the outbreak of war—all will be revealed.

(Source: Official Website)",8.14,463,4645,24648,11290,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 29, 'name': 'Space'}]",13,manga,1500,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",280,monday,00:35,2019.0,spring,1300,14804,503,485,7554,24646.0,0.9599,0.0401
30503,Noragami Aragoto,2015-10-03,2015-12-26,"Yato and Yukine have finally mended their relationship as god and Regalia. As a minor and unknown deity, Yato continues to take odd jobs for five yen apiece in hopes of one day having millions of worshippers and his own grand shrine. He has yet to fix Hiyori Iki's loose soul, but she cheerily prepares for high school nonetheless.

While things are seemingly back to normal, the complicated history between Yato and Bishamon—goddess of war and warriors—resurfaces. Bishamon holds a mysterious old grudge against Yato, which results in violent clashes between them. To further complicate matters, Bishamon's most trusted Regalia, Kazuma, is indebted to Yato. When lives are on the line, unraveling these secrets is possibly the only way to correct mistakes of the past.

[Written by MAL Rewrite]
",8.14,466,84,1488709,914031,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,manga,1450,pg_13,"[{'id': 4, 'name': 'Bones'}]",281,saturday,01:05,2015.0,fall,52981,1215646,22524,14570,182946,1488667.0,0.9751,0.0249
