id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
34604,UQ Holder! Mahou Sensei Negima! 2 OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/89673.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/89673l.webp'}",2017-09-08,2018-06-08,"Bundled with the 14th, 16th, and 17th volumes of the UQ Holder! manga.

",7.18,3439,4274,29343,10239,white,2016-12-23T07:54:07+00:00,2022-11-30T09:37:57+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",3,"{'year': 2017, 'season': 'summer'}",manga,1345,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '2681', 'completed': '15067', 'on_hold': '668', 'dropped': '494', 'plan_to_watch': '10430'}, 'num_list_users': 29340}",377
3593,Utawarerumono OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/46847.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/46847l.webp'}",2009-06-05,2010-06-23,"A three part OVA of Utawarerumono. The animation work will be done by the same staff that did the opening of the game the show was based on. The story will cover parts that weren't shown in the anime series. 

(Source: Moon Phase)",7.18,3440,4855,22150,9721,white,2007-12-14T16:55:27+00:00,2021-03-24T19:54:52+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",3,"{'year': 2009, 'season': 'spring'}",visual_novel,1740,r+,,"[{'id': 462, 'name': 'Chaos Project'}]","{'status': {'watching': '950', 'completed': '14238', 'on_hold': '500', 'dropped': '378', 'plan_to_watch': '6078'}, 'num_list_users': 22144}",378
2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1740/109264.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1740/109264l.jpg'}",1994-09-21,1994-10-05,"These are two recap specials that focus on Team Urameshi's matches in the Dark Tournament, with a few character songs playing in the background. 

There are also two shorts at the end of each episode, both of which are about 1:20 long.

Eizou Hakusho Series: Ankoku Bujutsukai no Shou - Gekan
-Group Photo

Eizou Hakusho Series: Ankoku Bujutsukai no Shou - Joukan
-Koto's Interview",7.18,3445,5865,13735,5487,white,2007-03-14T03:13:36+00:00,2024-10-07T21:25:19+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 1994, 'season': 'summer'}",manga,1590,pg_13,,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '274', 'completed': '8612', 'on_hold': '225', 'dropped': '216', 'plan_to_watch': '4405'}, 'num_list_users': 13732}",379
39638,Choujigen Game Neptune The Animation OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/1986/101147.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1986/101147l.jpg'}",2019-07-08,2022-09-08,"The four goddesses alongside their sisters—Nepgear, Uni, Rom, and Ram—meet at a famous mountain resort in Lastation Kingdom seeking that nostalgic ""summer vacation"" feeling. But their plan to sit back and relax in a hot spring is interrupted when the younger sisters are swept into a portal leading to a parallel universe! The seemingly unfortunate situation takes a comical turn when they are greeted by a familiar face.

[Written by MAL Rewrite]",7.17,3470,5966,13114,4102,white,2019-03-30T06:24:05+00:00,2023-08-12T19:49:54+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}]",3,"{'year': 2019, 'season': 'summer'}",game,1560,pg_13,,"[{'id': 2037, 'name': 'Okuruto Noboru'}]","{'status': {'watching': '3062', 'completed': '2637', 'on_hold': '823', 'dropped': '325', 'plan_to_watch': '6266'}, 'num_list_users': 13113}",380
2354,Devilman: Tanjou-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1549/137672.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1549/137672l.webp'}",1987-11-01,1987-11-01,"Akira Fudou leads the life of a typical high school student. After a chance encounter with school bullies, he is rescued by his childhood friend Ryou Asuka. Ryou and Akira catch up over the course of an afternoon that ends with them crashing a party at a nightclub. Initially uncomfortable with the environment, Akira is shocked when violence provokes some of the club's partygoers to transform into demonic monsters. He and Ryou are only saved from the encounter thanks to the intervention of a great demon known as Amon. Amon possesses Akira, and the two together form the powerful Devilman⁠—a being that, due to the influence of Akira's strong empathy for his fellow man, is resolved to keep the human race safe from the threats of demonkind.

[Written by MAL Rewrite]",7.17,3473,4034,33503,17415,white,2007-04-26T01:04:44+00:00,2024-07-18T13:17:42+00:00,ova,finished_airing,"[{'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 6, 'name': 'Mythology'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 1987, 'season': 'fall'}",manga,3048,r+,,"[{'id': 234, 'name': 'Oh! Production'}]","{'status': {'watching': '722', 'completed': '22995', 'on_hold': '288', 'dropped': '272', 'plan_to_watch': '9219'}, 'num_list_users': 33496}",381
11313,Kimi no Iru Machi: Tasogare Kousaten,"{'medium': 'https://cdn.myanimelist.net/images/anime/1199/130974.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1199/130974l.jpg'}",2012-03-16,2012-06-15,"There was a time when Tokyo girl Yuzuki Eba abruptly decided to move to a tiny village outside of Hiroshima to attend high school. She lived in Haruto Kirishima's home, and gradually, they developed romantic feelings for each other. Then, Yuzuki left the village as suddenly as she arrived.

Some time later, Haruto receives the opportunity to visit Tokyo for a school trip and wants nothing more than to meet up with Yuzuki. However, the two are nervous to see each other after such a long time, and Haruto's schedule leaves him with little in the way of free time. As they struggle to cross paths once again, Haruto and Yuzuki wonder if their long-distance relationship is worth the trials and tribulations they need to go through.

[Written by MAL Rewrite]",7.17,3483,3509,44167,20027,white,2011-08-19T23:38:52+00:00,2024-10-09T21:55:52+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 2012, 'season': 'winter'}",manga,1469,r+,,"[{'id': 103, 'name': 'Tatsunoko Production'}]","{'status': {'watching': '1798', 'completed': '26541', 'on_hold': '858', 'dropped': '689', 'plan_to_watch': '14276'}, 'num_list_users': 44162}",382
14835,The iDOLM@STER Shiny Festa,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/43475.webp', 'large': 'https://cdn.myanimelist.net/images/anime/12/43475l.webp'}",2012-10-25,2012-10-25,"The girls of 765 Production Studio are eagerly preparing for the International Music Festival on Vacation Island. Coupled with an amusement park and a high-class resort, the festival promises several days of fun for everyone. That is, until their producer announces that they only have enough room for one unit to participate.

In three different scenarios where everyone is split into three groups, one of the three is chosen to partake in the International Music Festival, where they are treated to a three-day vacation before starring in the festival's concert. From the moment they step off the boat until the main event, each group of girls experiences the festival in their own way, excited to take part in the highly anticipated performance.

[Written by MAL Rewrite]
",7.17,3508,5145,19198,8710,white,2012-07-10T10:39:32+00:00,2022-06-14T06:25:54+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}]",3,"{'year': 2012, 'season': 'fall'}",game,1380,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '532', 'completed': '12373', 'on_hold': '335', 'dropped': '242', 'plan_to_watch': '5713'}, 'num_list_users': 19195}",383
842,Ushio to Tora,"{'medium': 'https://cdn.myanimelist.net/images/anime/1582/127097.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1582/127097l.jpg'}",1992-09-11,1993-08-01,"Ushio thinks his father's tale of an ancient ancestor impaling a demon on a temple altar stone with the legendary Beast Spear is nuts, but when he finds the monster in his own basement, Ushio has to take another look at the family legend! Fortunately, Ushio knows it's best to let sleeping dogs lie and leave captured demons where they are. Unfortunately, the release of the monster's evil energies begins to beckon other demons to Ushio's hometown! To save his friends and family from the invading spirits, Ushio is forced to release Tora from his captivity. But will the cure prove to be worse than the curse? Will Ushio end his life a Tora-snack? Or will the Beast Spear keep Tora in line long enough to save the city?

(Source: AniDB)",7.16,3524,5631,15179,5140,white,2006-04-03T07:20:30+00:00,2023-10-01T18:52:08+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}]",10,"{'year': 1992, 'season': 'summer'}",manga,1800,pg_13,,"[{'id': 413, 'name': 'Pastel'}]","{'status': {'watching': '827', 'completed': '7230', 'on_hold': '450', 'dropped': '623', 'plan_to_watch': '6044'}, 'num_list_users': 15174}",384
39610,ACCA: 13-ku Kansatsu-ka - Regards,"{'medium': 'https://cdn.myanimelist.net/images/anime/1878/101560.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1878/101560l.jpg'}",2020-02-14,2020-02-14,"The new order of ACCA will soon hold its first-anniversary celebration. To ensure every district is prepared for the festival, Jean Otus—acting as a representative for ACCA's inspection department—is called to travel across the Kingdom of Dowa and help with the arrangements. However, he feels that in times of peace, he cannot relate to his subordinate Parrot, who believes that another betrayal against Dowa is near certain.

Meanwhile, work leaves Jean no time to dedicate to his little sister Lotta and the unexpected predicament she seems to be hiding from him. Their best friend, Niino, decides to involve himself and looks for a way to support Lotta. Although Jean believes that Dowa is in no immediate danger, he must ease Parrot's suspicions before the festival and wait for Lotta to open up to him on her own.

[Written by MAL Rewrite]",7.16,3530,5268,18069,7349,white,2019-03-26T23:31:52+00:00,2024-10-26T08:04:04+00:00,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 39, 'name': 'Detective'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2020, 'season': 'winter'}",manga,2820,pg_13,"ACCA: 13-ku Kansatsu-ka - Regards was adapted into a Japanese live reading and musical production, which was presented on November 8, 2020. The performance featured footage from the OVA.","[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '363', 'completed': '10364', 'on_hold': '198', 'dropped': '155', 'plan_to_watch': '6989'}, 'num_list_users': 18069}",385
32015,Ajin OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/1173/132720.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1173/132720l.jpg'}",2016-05-06,2016-10-07,New episodes bundled with the limited edition eighth and ninth manga volumes.,7.16,3531,3402,46371,18735,white,2015-11-06T08:17:09+00:00,2024-10-17T16:46:45+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2016, 'season': 'spring'}",manga,1270,r,,"[{'id': 1023, 'name': 'Polygon Pictures'}]","{'status': {'watching': '3150', 'completed': '26338', 'on_hold': '1841', 'dropped': '956', 'plan_to_watch': '14083'}, 'num_list_users': 46368}",386
51473,Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1068/124244.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1068/124244l.jpg'}",2022-09-25,2022-09-25,"After the capture, Hajime was worried about the farewell to Myuu that would occur when the trip resumed.
Hajime and his friends were talking about ""The Seven Great Legends of Erisen"" as a memory before they left for the trip, but all of them were missed.
However, in the final seventh adventure, he encounters a mysterious giant creature and is blown into the world of a devastated city!
Hajime, who started to search for the stray Myuu, fulfills a miraculous encounter there. 

(Source: Official website)",7.16,3534,3801,37947,14349,white,2022-03-31T15:10:56+00:00,2022-06-05T17:58:53+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 62, 'name': 'Isekai'}]",1,"{'year': 2022, 'season': 'summer'}",light_novel,2532,pg_13,,"[{'id': 163, 'name': 'asread.'}, {'id': 2246, 'name': 'studio MOTHER'}]","{'status': {'watching': '1962', 'completed': '24494', 'on_hold': '440', 'dropped': '233', 'plan_to_watch': '10792'}, 'num_list_users': 37921}",387
9865,Hetalia Axis Powers Fan Disc,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/27300.webp', 'large': 'https://cdn.myanimelist.net/images/anime/7/27300l.webp'}",2010-05-25,2010-05-25,"The Fan Disc includes the unaired episode ""Ore-sama Nikki Sono 2""",7.16,3547,5836,13871,5391,white,2010-11-19T16:13:15+00:00,2022-01-30T11:41:27+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}]",1,"{'year': 2010, 'season': 'spring'}",web_manga,600,pg_13,"This Fan Disc gathers two of the most popular episodes and re-edits them to create a single story. These episodes are ""Chibitalia"" and ""America's Storehouse Cleaning"".","[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '276', 'completed': '8514', 'on_hold': '200', 'dropped': '222', 'plan_to_watch': '4658'}, 'num_list_users': 13870}",388
37364,Kekkai Sensen & Beyond: Zapp Renfro Ingaouhouchuu!!/Baccardio no Shizuku,"{'medium': 'https://cdn.myanimelist.net/images/anime/1874/96668.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1874/96668l.jpg'}",2018-07-04,2018-07-04,Bundled with the 5th volume of the Kekkai Sensen: Back 2 Back manga. ,7.15,3572,4370,28102,10667,white,2018-02-20T11:17:56+00:00,2023-04-12T11:01:43+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 32, 'name': 'Vampire'}]",1,"{'year': 2018, 'season': 'summer'}",manga,1522,r,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '638', 'completed': '16675', 'on_hold': '386', 'dropped': '206', 'plan_to_watch': '10196'}, 'num_list_users': 28101}",389
2048,Kikou Ryouhei Mellowlink,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/23503.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/23503l.jpg'}",1988-11-21,1989-04-28,"As the sole survivor from a squad that was sacrificed and hung out as scapegoats for embezzlement of military resources at the end of the 100 years war, Mellowlink Arity is out for revenge.

Carrying the dogtags of his deceased comrades and armed with a dated AT rifle, he swears to hunt down and exact revenge on the corrupt officers that betrayed his squad, and maybe even uncover the truth behind the plot as well.",7.15,3573,6313,11340,3487,white,2007-03-09T23:27:55+00:00,2024-06-18T18:51:20+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",12,"{'year': 1988, 'season': 'fall'}",original,1440,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '691', 'completed': '4177', 'on_hold': '350', 'dropped': '264', 'plan_to_watch': '5857'}, 'num_list_users': 11339}",390
314,Ace wo Nerae! 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/71785.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/71785l.jpg'}",1988-07-25,1988-10-25,"It’s been three years since Nishi High’s Hiromi Oka was taken under the wing of former tennis superstar and “demon” coach, Jin Munakata. Fresh off a national championship win, Hiromi has been selected to represent Japan in New York for an international tournament. Unfortunately, Munakata is suddenly hospitalized after his own demons finally catch up with him. Forced to continue on without him, Hiromi must find it in herself to keep playing in the face of new challengers and heartbreaking tragedy.

(Source: Discotek Media)",7.15,3600,9455,4067,1630,white,2005-11-18T03:47:40+00:00,2024-05-20T03:34:40+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}, {'id': 30, 'name': 'Sports'}]",13,"{'year': 1988, 'season': 'summer'}",manga,1443,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '180', 'completed': '2079', 'on_hold': '135', 'dropped': '151', 'plan_to_watch': '1519'}, 'num_list_users': 4064}",391
