id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,airing_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
59752,Warau Red List,2024-08-14,"Endangered animals complain about humans! The animals' complaints reveal the relationship between nature and humans!

(Source: NHK, translated)",-1,14987.0,21528,182,8,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 56, 'name': 'Educational'}]",0,original,300,g,[],159,airing,NIL,NIL,2024.0,summer,27,0,5,86,64,182.0,0.5,0.5
59893,WBB Short Short Animation,2024-09-02,Spin-off series of the original short animation Wander Burabura Bakkamu.,-1,15007.0,27088,64,7,white,ona,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}]",0,original,87,pg_13,"[{'id': 1522, 'name': 'Echoes'}]",160,airing,NIL,NIL,2024.0,summer,19,0,5,6,34,64.0,0.8281,0.1719
59881,Wish Cat,2024-09-12,no_synopsis,-1,15021.0,20502,239,12,white,tv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 66, 'name': 'Mahou Shoujo'}]",26,original,680,pg,"[{'id': 2541, 'name': 'SAMG Entertainment '}]",161,airing,thursday,17:50,2024.0,fall,34,0,3,114,88,239.0,0.5105,0.4895
52257,Wo Cong Zhu Tian Wan Jie Guilai,2021,"Sitting in the prison for three years. Li Xiantian is back! He carries the seven strongest bloodlines of the heavens, twelve peak master skills, thirty-six sets of ten thousand realm supreme exercises, seventy-two mysterious and strongest skills, and one hundred and eight laws of chaos. But with his current strength, the bloodline spirit beast he summoned is a pig?

(Source: MU)",-1,15024.0,19424,298,27,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",0,web_manga,420,pg_13,[],162,airing,NIL,NIL,-1.0,NIL,92,0,23,44,138,297.0,0.7744,0.2256
59557,Wo de Wei Xin Tong Longgong,2024-08-13,"Luo Yun, an orphan boy, has a mysterious background. When he became an adult, he was accidentally pulled into the ""East China Sea Dragon Palace Chat Group"". After exchanging cultivation secrets from the immortal friends in the group, his cultivation level increased greatly. Since then, he has transformed into ""Luo Yuan Shangxian"" and started his journey of cultivating immortals between the human and immortal worlds. 

Relying on the information gap and witty planning of the immortal friends in the WeChat group, Luo Yun exchanged spicy strips for immortal pills and cola for spiritual treasures, constantly improving himself, helping the weak and upholding justice in the real world. As the Overlord Seafood Company rose all the way in the two worlds, Luo Yun was involved in the great dispute between Peach Blossom Spring and Chaos Star Sea because of the mystery of his life experience.

(Source: iQIYI)",-1,15038.0,20981,211,24,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}]",60,web_novel,660,pg_13,"[{'id': 2059, 'name': 'Suoyi Technology'}]",163,airing,NIL,NIL,2024.0,summer,81,0,15,43,72,211.0,0.7251,0.2749
60143,Wo Neng Wuxian Dunwu,2024-10-26,"With determination and courage, Xiao Yun, a mortal boy, joins the battle for the qualification of the emperor with the help of the epiphany system. But why did the emperor know him a million years ago? Why did he leave notes in the future? What is the true origin of the epiphany system? All parallel worlds will face a huge crisis, and the only savior is the boy from Earth summoned by the gods!

(Source: Iqiyi, Google translated)",-1,15058.0,20656,230,27,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",0,novel,0,pg_13,[],164,airing,NIL,NIL,2024.0,fall,113,0,8,32,77,230.0,0.8261,0.1739
48101,Wo Shi Bu Bai Chi,2019-07-31,no_synopsis,-1,15061.0,21677,173,21,white,ona,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,original,80,g,[],165,airing,NIL,NIL,2019.0,summer,41,0,16,69,46,172.0,0.5058,0.4942
37343,Working Boys,2018-02-15,Cappy (an anthropomorphic baseball cap) and Knitty (an anthropomorphic knitted hat) help residents of their town with small tasks and acts of kindness.,-1,15090.0,19401,300,27,white,tv_special,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,original,300,g,[],166,airing,NIL,NIL,2018.0,winter,69,0,21,100,109,299.0,0.5953,0.4047
60416,Wu Lian Dianfeng,2024-12-05,"Yang Kai, a trial disciple and floor sweeper at Zhongdu Lingxiao Pavilion, was demoted to a trial disciple due to his poor qualifications. If he did not achieve anything within three years, he would be expelled from the sect. Yang Kai accidentally obtained a mysterious stone pillow, which opened up mysterious skills such as the Proud Golden Body. After that, he continued to practice, breaking through his own limits with his tenacious character as a young man, and finally stood at the top of the inheritance cave. Yang Kai and Su Yan inherited the mysterious skills together, and continued to start his story of becoming a legend and reaching the peak of martial arts.

(Source: Tencent, Google translated)",-1,15098.0,21950,162,24,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",48,web_novel,0,pg_13,"[{'id': 1808, 'name': 'CG Year'}]",167,airing,NIL,NIL,2024.0,fall,85,0,6,19,52,162.0,0.8457,0.1543
60235,Wu Ni,2024-11-07,"On the Tianwu Continent, power was everything, and the strong dominated the weak. Feng Hao, the young master of the Feng family, possessed a rare and extraordinary physique, but was wrongly considered to be talentless and useless. As a result, he faced constant mockery and humiliation. However, a fortuitous encounter set him on a path that would completely transform his life and reshape his destiny. By harnessing the power of rare gemstones to refine his body, he ultimately achieved invincibility. His journey didn’t stop there and he also set out to conquer the void and explore the vast reaches of the universe!",-1,15102.0,21180,201,25,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",30,web_novel,0,pg_13,[],168,airing,NIL,NIL,2024.0,fall,98,0,9,27,67,201.0,0.8209,0.1791
59993,Wuhang Zhanshen 2nd Season,2024-09-28,no_synopsis,-1,15121.0,21118,204,17,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",30,web_novel,622,pg_13,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]",169,airing,NIL,NIL,2024.0,summer,81,0,7,31,85,204.0,0.8137,0.1863
59593,Wujin Shenyu,2024-08-18,"Seven years ago, the family of the mortal prince Li Han was killed by seven immortals. When he was dying, he and his sister Li Yao were saved by the legendary Endless God Realm. Seven years later, Li Han returned. In order to wake up his sister, he must constantly improve his cultivation according to the requirements of the God Realm to protect the people. At the same time, he also vowed to find the murderer of that year and take revenge! But things are more complicated than he imagined. As the truth is revealed bit by bit, Li Han must make a choice between revenge and gratitude...

(Source: Iqiyi, Google translated)",-1,15122.0,18746,340,52,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",60,unknown,780,pg_13,"[{'id': 2059, 'name': 'Suoyi Technology'}]",170,airing,NIL,NIL,2024.0,summer,177,0,18,43,102,340.0,0.8206,0.1794
56157,Xi Xing Ji: Nian Fan,2023-08-02,The fifth season of Xi Xing Ji.,-1,15153.0,16266,558,69,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",64,manga,1296,pg_13,"[{'id': 2055, 'name': 'BYMENT'}]",171,airing,NIL,NIL,2023.0,summer,221,0,33,75,226,555.0,0.8054,0.1946
60066,Xian Ji Xun Zong,2024-09-13,no_synopsis,-1,15194.0,23121,119,12,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",48,original,420,pg_13,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]",172,airing,NIL,NIL,2024.0,summer,46,0,7,28,38,119.0,0.7059,0.2941
47599,Xiangchang Paidui,2018-03-15,no_synopsis,-1,15203.0,23122,119,10,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,game,320,g,[],173,airing,NIL,NIL,2018.0,winter,24,0,9,50,35,118.0,0.5,0.5
58557,Xin Xiyou Lixian Ji,2024-01-19,no_synopsis,-1,15481.0,20657,230,10,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",52,original,860,pg_13,[],174,airing,NIL,NIL,2024.0,winter,34,0,8,114,74,230.0,0.4696,0.5304
58376,Xiong Chumo: Xiao Xiao Shijie,2024-03-08,no_synopsis,-1,15583.0,21308,194,20,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",52,original,740,pg,[],175,airing,NIL,NIL,2024.0,spring,33,0,6,95,59,193.0,0.4767,0.5233
58924,Xuan Di Chuanshuo,2024-03-28,no_synopsis,-1,15637.0,24163,98,5,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}]",200,novel,420,pg_13,[],176,airing,NIL,NIL,2024.0,winter,21,0,4,32,41,98.0,0.6327,0.3673
45677,Yichan Xiao Heshang,2016-12-15,no_synopsis,-1,15739.0,20762,224,19,white,ona,currently_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,120,g,[],177,airing,NIL,NIL,2016.0,fall,50,0,22,88,63,223.0,0.5067,0.4933
59765,Yishi Du Zun 2nd Season,2024-09-14,no_synopsis,-1,15762.0,19581,289,29,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",0,web_novel,0,pg_13,[],178,airing,NIL,NIL,2024.0,summer,109,0,17,40,123,289.0,0.8028,0.1972
59685,Yongisanda,2024-08-27,no_synopsis,-1,15781.0,16508,530,14,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",0,web_manga,0,pg_13,[],179,airing,NIL,NIL,2024.0,summer,76,0,15,77,362,530.0,0.8264,0.1736
58199,Yoru wa Neko to Issho Season 3,2024-12-04,Third season of Yoru wa Neko to Issho.,-1,15790.0,12452,1597,83,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 71, 'name': 'Pets'}]",0,web_manga,120,g,"[{'id': 443, 'name': 'Studio PuYUKAI'}]",180,airing,NIL,NIL,2024.0,fall,401,0,19,18,1159,1597.0,0.9768,0.0232
58604,Youkoso Ninchishou Sekai e,2022-08-14,"Travel through the words of people with dementia by seeing how they experience the everyday and problems they face.

(Source: Official site, translated)",-1,15811.0,20811,221,5,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 56, 'name': 'Educational'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,300,g,[],181,airing,NIL,NIL,2022.0,summer,36,0,9,94,82,221.0,0.5339,0.4661
30119,Yowamushi Monsters,2012-12-25,An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,-1,15823.0,16610,518,40,white,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,original,60,pg,[],182,airing,other,NIL,2013.0,winter,104,0,26,195,192,517.0,0.5725,0.4275
36700,Yumearu Ugoku Ehon,2015-03-19,Short animations for the Ugoku Ehon (Moving Picture Book) line by the Yumearu company. Yumearu specializes in children's education.,-1,15875.0,19379,301,73,white,ona,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,other,180,g,[],183,airing,NIL,NIL,2015.0,winter,73,0,20,94,113,300.0,0.62,0.38
60297,Zanting! Zhi Xu Chongzu,2024-11-14,"On an unknown continent, there is a city called Satellite City No. 9. In this city, a screw straightening worker named Rui Li at the screw factory gradually realizes the unreality of the city in her monotonous daily work. With the help of a mysterious character named ""Anull"", Rui Li gains the superpower of ""transformation"" and becomes the thief ""Sirius"", secretly taking action to escape from here. When the truth of the world finally unfolds before her eyes, Rui Li discovers that her real battle has just begun.

(Source: Bilibili)",-1,15919.0,22741,131,3,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",12,other,900,pg_13,[],184,airing,NIL,NIL,2024.0,fall,29,0,5,15,82,131.0,0.8473,0.1527
59634,Zhanshen Lianmeng,2024-08-20,"After a magnetic storm strikes the Blue Star Continent, spiritual energy is revived, transforming both humans and animals. This triggers a battle for survival between spirit beasts and humans. Ling Tian, a young prodigy with an ancient divine bloodline and a treasure called the 'God Brain,' discovers that in three years, the continent will face a disaster that will lead to his heroic death. Guided by Yan Ling, his assistant from the future, he embarks on a mission to attain ultimate power and change the continent's fate.

(Source: SIMLK)",-1,15948.0,21877,165,16,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 24, 'name': 'Sci-Fi'}]",48,original,480,pg_13,[],185,airing,NIL,NIL,2024.0,summer,59,0,8,40,58,165.0,0.7091,0.2909
59969,Zhen Hun Jie 4th Season,2024-11-22,The fourth season of Zhen Hun Jie.,-1,15961.0,15357,692,20,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",26,manga,1200,pg_13,"[{'id': 1268, 'name': 'L²Studio'}]",186,airing,NIL,NIL,2024.0,fall,96,0,14,16,566,692.0,0.9566,0.0434
47651,Zhuanzhan Chao Xuan Doushi: Chao Xuan Juexing,,no_synopsis,-1,16081.0,23379,113,10,white,ona,currently_airing,"[{'id': 2, 'name': 'Adventure'}]",0,original,320,pg,[],187,airing,NIL,NIL,-1.0,NIL,25,0,8,47,32,112.0,0.5089,0.4911
59938,Zongmen Li Chule Wo Dou Shi Wodi,2024-10-14,"The legendary hacker was chased to death by the system's AI in order to save humanity, and unexpectedly became the leader of the first sect in another world. However, in order to deal with the situation of all undercover agents in the sect and the system crisis that came with it, Chen Ning just wanted to keep a low profile and wait and see, have a look. But like a cone in the bag, even though he was cold-faced and unparalleled and cared about the world, he was still among thousands of flowers, and each one was touched. Finally, with the help of the system agent Jiang Que, Chen Ning's domineering body shook, and both the enemy and ourselves just bow down and bow! The secrets of the world rushed to be opened to him, and he finally solved the crisis of annihilation.

(Source: Bilibili, Google translated)",-1,16101.0,19637,286,43,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 62, 'name': 'Isekai'}]",48,novel,420,pg_13,"[{'id': 2059, 'name': 'Suoyi Technology'}]",188,airing,NIL,NIL,2024.0,fall,131,0,10,41,104,286.0,0.8217,0.1783
59087,Jiandao Di Yi Xian 2nd Season,2024-06-12,The second season of Jiandao Di Yi Xian.,-1,16155.0,17710,418,59,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}]",120,novel,480,pg_13,"[{'id': 2529, 'name': 'Xing Yi Kai Chen'}]",189,airing,NIL,NIL,2024.0,spring,209,0,24,53,132,418.0,0.8158,0.1842
58554,Jintian de Wancan Jiushi Ni,2024-06-05,"Food is the best thing in the world. It can let someone feel indescribably wonderful. The genius Mo Bai once thought that he stood at the peak of the culinary world. However, since his encounter with that person... it opened up a door to a whole new world for him!

(Source: Bilibili Comics)",-1,16260.0,16435,538,71,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 47, 'name': 'Gourmet'}]",0,web_manga,873,pg_13,[],190,airing,NIL,NIL,2024.0,spring,189,0,27,73,249,538.0,0.8141,0.1859
58944,Jochum,2024-07-13,"The first animation of Sanrio character ""JOCHUM"" jointly developed by Sanrio and JO1.
11 friends living in the share house ""JOCHUM'S HOUSE"" where dreams are said to come true if you live in this house. Everyone has a dream and is fighting hard towards their dreams every day while living a leisurely life today!",-1,16308.0,17096,469,24,gray,tv,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,60,g,"[{'id': 866, 'name': 'Fanworks'}]",191,airing,saturday,06:00,2024.0,summer,83,0,15,130,241,469.0,0.6908,0.3092
