id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
16694,Sankarea: Wagahai mo... Zombie de Aru...,2012-11-30,2012-11-30,"Extra episode included on BD/DVD vol. 6; effectively episode 13. 

Despite their decaying bodies, Rea’s zombie power comes in handy both at school and at home, and Babu gets interested in another cat—although this particular feline is one of the living.

(Source: FUNimation)",7.2,3334,2334,89740,50336,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 14, 'name': 'Horror'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1440,r+,"[{'id': 37, 'name': 'Studio Deen'}]",310,,NIL,2012.0,fall,1361,73511,671,365,13824,89732.0,0.9885,0.0115
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,2013-12-25,2013-12-25,"Unaired episode included in the seventh Blu-ray and DVD volumes.

Haruka is busy working at the agency so she can't help the idols with the preparations for the Christmas Party held by Shining Agency. A lot of memories and information are revealed while Starish is preparing for the party.",7.2,3339,4414,27542,11054,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 61, 'name': 'Idols (Male)'}, {'id': 43, 'name': 'Josei'}, {'id': 19, 'name': 'Music'}, {'id': 73, 'name': 'Reverse Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,visual_novel,1290,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",311,,NIL,2013.0,fall,538,18379,261,364,8000,27542.0,0.9773,0.0227
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,2014-02-19,2014-02-19,A special short episode included with the Blu-ray/DVD release of Chuunibyou demo Koi ga Shitai! Movie that explores the chunibyo past of Yuuta Togashi.,7.19,3346,3702,39917,18584,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,light_novel,337,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",312,,NIL,2014.0,winter,781,29349,450,285,9049,39914.0,0.9816,0.0184
12669,Amagami SS+ Plus: Extra Episode+ Plus,2012-04-04,2012-09-05,Short extras of the anime included in each of the six Blu-ray volumes of Amagami SS+. ,7.19,3359,3771,38455,19072,white,special,finished_airing,"[{'id': 22, 'name': 'Romance'}]",6,visual_novel,180,pg_13,"[{'id': 48, 'name': 'AIC'}]",313,,NIL,2012.0,spring,1002,27983,544,359,8562,38450.0,0.9765,0.0235
15617,Jinrui wa Suitai Shimashita Specials,2012-09-19,2013-02-20,DVD/BD Extras.,7.19,3382,5039,20277,10219,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",6,light_novel,150,pg_13,"[{'id': 88, 'name': 'AIC ASTA'}]",314,,NIL,2012.0,summer,577,14740,512,208,4239,20276.0,0.9645,0.0355
15735,Jormungand: Perfect Order Recap,2012-10-03,2012-10-03,A recap of season 1.,7.19,3383,5915,13440,4617,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 38, 'name': 'Military'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1440,r,"[{'id': 314, 'name': 'White Fox'}]",315,,NIL,2012.0,fall,393,7995,206,311,4535,13440.0,0.9615,0.0385
34784,Kuroko no Basket: Oshaberi Shiyou ka,2017-01-27,2017-01-27,Special included on Kuroko no Basket Fan Disc 3: Korekara Nandodemo.,7.19,3392,5362,17258,6004,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,950,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",316,,NIL,2017.0,winter,402,10480,276,232,5867,17257.0,0.9706,0.0294
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,2005-12-18,2005-12-18,"In an alternate reality world that resembles Edo Period Japan, Luffy acts as a member of the police. This is made up of two adventures: in the first, Buggy makes trouble in the town; in the second, a mysterious girl named Vivi appears (aired after Episode 253). This special contains several cameos from characters throughout the entire series. A second pair of episodes were aired after episode 290, continuing this story, as part of the New Year's special.",7.19,3402,3926,35119,17657,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 27, 'name': 'Shounen'}]",1,manga,2564,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",317,,NIL,2005.0,fall,450,27709,391,321,6238,35109.0,0.9797,0.0203
6163,Kuroshitsuji Recap,2009-01-09,2009-01-09,"A recap episode of the first half of Kuroshituji told by Tanaka-san, aka episode 13.5. Including this recap episode, the series is 25 episodes long. ",7.18,3410,3650,41058,16401,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1460,r,"[{'id': 56, 'name': 'A-1 Pictures'}]",318,,NIL,2009.0,winter,690,28946,449,508,10460,41053.0,0.9767,0.0233
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,2001-04-02,2001-04-02,"The tests have come, and Keitaro can only hope to succeed. However, in the final stretch, he fails miserably and daydreams through the test. Assuming that he has failed, he runs away, so the rest of the cast hunts him down on a remote desert island to bring him back.
The Toudai entrance exams have finally come (again) for Keitaro. With all his confidence Keitaro sits for the paper, but ends up falling asleep and dreaming about Narusegawa. Waking up with barely any time to complete the paper, Keitaro thinks he will fail the paper and tries to escape from Hinata Lodge and forget all the memories with it. By a stroke of luck he meets Seta, but ends up in a faraway island with the whole cast trying to look for him.

(Source: ANN)",7.18,3414,3136,54085,32365,white,tv_special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",1,manga,2760,pg_13,"[{'id': 27, 'name': 'Xebec'}]",319,,NIL,2001.0,spring,622,46764,390,243,6061,54080.0,0.9883,0.0117
28683,One Piece: Episode of Alabasta - Prologue,2011-08-20,2011-08-20,An adaptation of the Whiskey Peak arc exclusive to some TV airings of One Piece: Episode of Alabasta.,7.18,3419,5319,17620,7571,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,900,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",320,,NIL,2011.0,summer,319,13079,240,288,3687,17613.0,0.97,0.03
37902,One Piece: Episode of Sorajima,2018-08-25,2018-08-25,"The Straw Hats embark on a dangerous trip to the sky where their destination comes straight out of a fairytale. The island of Skypiea and its grand city of gold await among the clouds, but a clash of winged clans and a man who calls himself God won’t make things easy! Only Luffy can resist this God’s mighty power and light the mysteries of the past.

(Source: Funimation)",7.18,3420,4102,32570,14535,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6300,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",321,,NIL,2018.0,summer,608,22165,341,334,9113,32561.0,0.9793,0.0207
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,2003-04-06,2003-04-06,"The story opens on Pirate Zap's ship, where two of his crew, Bonnie and Max, are tired and want to escape, but unfortunately they have no money. Three children were being held captive on the ship overhear them. The eldest, Amanda, who's father was a pro treasure hunter, knows the whereabouts of a great treasure, and offers them a deal. If they help them make a clean escape, they could take all the treasure they wanted. They agree, and the five of them barely escape and make it onto a small island where they meet Luffy and his crew. Unfortunately they were pursued and Luffy and Amanda are captured and brought back to their boss, the head of the Bayan Pirates, who is also after the treasure. Now Luffy and the others must battle the Bayan pirates and find the treasure that Amanda's father had left for his children. Amanda, who has always resented adventure and treasure because her father was constantly gone in search for it, finally understands his feelings. 

(Source: ANN)",7.18,3421,3964,34523,16583,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,2772,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",322,,NIL,2003.0,spring,516,26445,405,292,6854,34512.0,0.9798,0.0202
399,Seikai no Senki Special,2001-07-04,2001-07-04,A compilation of the Seikai no Senki Tokubetsuhens series with additional footage.,7.18,3428,9891,3524,1257,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,light_novel,7200,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",323,,NIL,2001.0,summer,99,1939,66,126,1292,3522.0,0.9455,0.0545
9355,Sekirei: Pure Engagement Episode 0,2010-08-25,2010-08-25,"Episode 0, consisting of two subepisodes: ""Sekirei Shindan"" (鶺鴒診断) and ""Sekirei Yoka"" (鶺鴒余暇), of Sekirei: Pure Engagement included on the first DVD/BD volume.",7.18,3430,3130,54354,27150,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1680,r+,"[{'id': 35, 'name': 'Seven Arcs'}]",324,,NIL,2010.0,summer,1121,42068,581,362,10217,54349.0,0.9826,0.0174
19211,Suisei no Gargantia Specials,2013-08-28,2013-10-25,"Episodes 14 and 15, released with the first and third BD/DVD volumes. ",7.18,3433,3621,41660,22495,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",2,original,1440,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",325,,NIL,2013.0,summer,985,32317,612,338,7403,41655.0,0.9772,0.0228
10862,Tennis no Oujisama: Pair Prince,2010-06-25,2010-12-22,"Tezuka × Atobe ÷ Koharu
Fudomine Middle School's tennis captain, Kippei Tachibana, asks rival school captains Kunimitsu Tezuka, Keigo Atobe, and Kuranosuke Shiraishi to assist him with his team's practice. Shiraishi's teammate, Koharu Konjiki, decides to tag along in hopes of being able to see his crush. Instead, Konjiki ends up becoming infatuated with both Tezuka and Atobe and struggles to pick between the two.

Fuji Kyoudai no Houkago (Fuji Brothers After School)
Seishun's Shuusuke Fuji asks his younger brother Yuuta to go shopping with him to pick out a present for their older sister's birthday. As they proceed with their plans, Yuuta's teammates from the St. Rudolph Academy tennis team catch a glimpse of the two brothers and initially think nothing of it. However, St. Rudolph's manager, Hajime Mizuki, misinterprets the situation and believes Shuusuke is trying to get Yuuta to transfer back to Seishun. In an effort to stop his plans, Hajime forces the team to secretly follow the brothers around.

Initial A
Rikkai University-Affiliated Middle School's Akaya Kirihara always seems to get himself into sticky situations. Out on a shopping trip with Bunta Marui and Jackal Kuwahara, Kirihara bumps into Seishun's Takashi Kawamura, causing a stuffed toy Kawamura was carrying to go flying into a nearby dog's mouth. The two begin to chase the dog in order to get the toy back. Kawamura later recounts the story to Yamabuki Middle School's Jin Akutsu, who seems less than enthused about the ordeal.

Kai☆Para
Seishun's Eiji Kikumaru shows up to morning tennis practice tired after staying up late at night to play Kai☆Para, a new online game. Vice-captain Shuichirou Oishi seems perplexed by the concept of an online game, which shocks his teammates. Eiji convinces his doubles partner to log onto the game later that night but fails to tell him the full name of the game, causing Oishi to play a different game instead that uses the same moniker.

Nagisa no Motemote Watching (Beachside's Popular Watching)
Rokkaku Middle School's tennis captain, Kentarou Aoi, is jealous of his teammate Kojirou Saeki and Yamabuki's Kiyosumi Sengoku, both of whom can effortlessly attract women. Overhearing his troubles, Shitenhouji's Konjiki decides to tell him the secrets to winning over a woman's heart.

Omae no Kimochi ga Wakaranai (I Don't Understand Your Feelings!)
After coming to afternoon practice late, Hyoutei Academy's Choutarou Ootori accidentally overhears the team's third years discussing who will become the captain once they graduate. Ootori's doubles partner, Ryou Shishido, states that between him and Wakashi Hiyoshi, he would choose Hiyoshi to lead Hyoutei. This upsets Ootori greatly and the two end up fighting during practice. In an effort to cool down, Shishido sets out to train on his own but runs into Seishun's Kaoru Kaidou, who offers his two cents on his situation.

Docchi no Megane Show (Whose Glasses Are These?)
After knocking over a display stand, Higa Middle School's Yuujirou Kai bumps into Hyoutei's Hiyoshi, knocking his contact right out of his eye. As Hiyoshi searches for his missing contact, his teammate Yuushi Oshitari and Seishun's Sadaharu Inui begin to argue over what type of glasses would best suit him.

Unabara-matsu! (The Ocean Festival)
Seishun's Ryouma Echizen and Takeshi Momoshiro are invited by Rikkai's Genichirou Sanada to their school's Ocean Festival. The tennis team is putting on a ""Cinderella"" play for the festival with Kirihara playing the main role, though the second-year ace is reluctant to be wearing a frilly pink dress for the part.

[Written by MAL Rewrite]",7.18,3436,8344,5791,1994,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",8,manga,600,pg_13,"[{'id': 463, 'name': 'M.S.C'}]",326,,NIL,2010.0,spring,164,3440,135,172,1880,5791.0,0.947,0.053
9925,Amagami SS: Tachibana Miya-hen - Imouto,2011-04-29,2011-04-29,"Miya Tachibana, assuming her annoying brother Junichi will be unlucky in love and alone forever, decides to spy on him at school after hearing that some of her friends find him to be kind and caring. Through her spying, she learns that he gets along well with girls at school, which results in an even bigger misunderstanding, as Miya wrongfully assumes he likes men since he doesn't have a girlfriend. However, after she herself rejects a boy, Miya starts questioning how she views Junichi as she is reminded of Junichi's similar experience from two years earlier.

[Written by MAL Rewrite]",7.18,3448,3069,56437,32482,white,special,finished_airing,"[{'id': 23, 'name': 'School'}]",1,visual_novel,1480,pg_13,"[{'id': 48, 'name': 'AIC'}]",327,,NIL,2011.0,spring,708,45620,440,283,9380,56431.0,0.9872,0.0128
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,2013-10-06,2013-10-06,"Class 3-E is getting ready for their class trip to Kyoto, and Koro-sensei is as excited as ever! Nagisa is in a group with Kaede, Karma, Tomohito, Manami, and the class idol Yukiko Kanzaki. The students are aware of the fact that this is a great opportunity to assassinate Koro-sensei, but they cannot help having great time with him. However, the trip becomes even more exciting and dangerous when they get attacked by a bunch of delinquents who kidnap the girls. As if that is not enough, there is a hired sniper named Red Eye lurking around, ready to be the one who would assassinate Koro-sensei and claim the prize. Can the students of Class 3-E rely on Koro-sensei even now?",7.18,3449,2485,81437,37481,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1906,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",328,,NIL,2013.0,fall,2422,58522,1162,1024,18302,81432.0,0.9732,0.0268
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,2015-12-25,2015-12-25,Unaired episode 13 of Aoharu x Kikanjuu bundled with BD/DVD volume 6.,7.18,3450,3819,37519,18984,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 81, 'name': 'Crossdressing'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,1470,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",329,,NIL,2015.0,fall,734,29641,319,296,6527,37517.0,0.9836,0.0164
762,Bleach: Memories in the Rain,2004-12-18,2004-12-18,"Kurosaki Ichigo, the temporary Shinigami(Death God) for Kuchiki Rukia, discovers his mother's killer as one of the Hollows he has been hunting. He does battle with it in a prideful battle of revenge. This Special is actually a flashback of previous episodes in Bleach. After the ending credits, a short plays showing Shinigami and their Zanpakutos to ""Number One"" from the Bleach Soundtrack. 
",7.18,3451,1798,131214,71945,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1753,pg_13,"[{'id': 1, 'name': 'Pierrot'}]",330,,NIL,2004.0,fall,1577,112994,741,536,15352,131200.0,0.9903,0.0097
31158,Hetalia: The World Twinkle Specials,2015-10-28,2015-12-25,Extra episodes included in the DVD volumes of Hetalia: The World Twinkle.,7.18,3463,7306,8041,2965,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}]",3,manga,300,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",331,,NIL,2015.0,fall,209,4762,133,132,2805,8041.0,0.967,0.033
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",2014-08-29,2014-08-29,Special episode included in the Blu-ray Box of Ano Natsu de Matteru.,7.17,3466,3242,50804,26755,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,1598,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",332,,NIL,2014.0,summer,1058,38246,479,259,10758,50800.0,0.9855,0.0145
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,2011-09-21,2012-02-22,"Spin-off of Baka to Test to Shoukanjuu that has been serialized on Famitsu Comic Clear website since 2010.

These specials are included in the Baka to Test Ni! BD/DVD releases.",7.17,3468,3827,37335,15161,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 31, 'name': 'Super Power'}]",6,light_novel,300,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",333,,NIL,2011.0,summer,878,25067,593,482,10312,37332.0,0.9712,0.0288
